year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags
2010,25,Replay,Iyaz,0.15,0.045,0.804,0.9947,0.9,99.23,4.4,625.5,34,70,510,79,"reggae, hip-hop/rnb"
2010,26,Sexy Chick,David Guetta,0.278,0.077,0.645,0.9972,1.7,97.2,5.2,396.0,14,32,333,38,"electronic/dance, electronic/dance"
2010,27,Breakeven,Script,0.197,0.204,0.6,0.9217,1.3,98.21,4.800000000000001,460.8,24,28,389,50,
2010,28,Your Love Is My Drug,Ke$ha,0.443,0.048,0.509,0.9997,0.9,99.23,4.4,459.9,26,34,383,63,"electronic/dance, pop"
2010,29,I Gotta Feeling,Black Eyed Peas,0.207,0.012,0.782,0.9988,0.1,106.67,4.800000000000001,678.6,27,44,621,79,pop
2010,30,Fireflies,Owl City,0.097,0.074,0.829,0.936,2.1,90.77,4.4,437.4,20,29,336,49,
2010,31,Say Aah,Trey Songz,0.1,0.014,0.886,0.987,0.1,106.67,4.800000000000001,740.7,57,45,657,85,
2010,33,Alejandro,Lady Gaga,0.111,0.034,0.856,0.9836,6.0,64.37,4.800000000000001,567.9,30,38,364,49,"electronic/dance, pop"
2010,34,Ridin' Solo,Jason Derulo,0.105,0.082,0.813,0.8086,1.3,98.21,4.800000000000001,580.5,38,41,466,66,"electronic/dance, pop"
2010,36,How Low,Ludacris,0.075,0.148,0.777,-0.9805,1.7,97.2,5.2,513.0,46,12,444,51,hip-hop/rnb
2010,37,Like A G6,Far East Movement,0.211,0.067,0.722,0.9968,0.5,105.66,5.2,582.3,26,51,523,61,
2010,38,Carry Out,Timbaland,0.104,0.017,0.879,0.9942,1.7,97.2,5.2,799.2,31,53,682,78,pop
2010,39,Haven't Met You Yet,Michael Buble,0.201,0.032,0.767,0.9967,1.3,98.21,4.800000000000001,430.2,17,15,364,52,"jazz, pop"
2010,40,Club Can't Handle Me,Flo Rida,0.061,0.051,0.888,0.6732,0.9,99.23,4.4,660.6,48,38,564,86,electronic/dance
2010,41,Down,Jay Sean,0.134,0.086,0.78,0.9773,1.3,98.21,4.800000000000001,458.1,37,27,374,47,pop
2010,43,Whatcha Say,Jason Derulo,0.077,0.024,0.899,0.9775,-0.3,107.69,4.4,577.8,19,54,539,83,"electronic/dance, pop"
2010,44,Baby,Justin Bieber,0.212,0.062,0.726,0.9967,2.5,89.75,4.800000000000001,531.0,30,34,417,56,pop
2010,45,Whataya Want From Me,Adam Lambert,0.177,0.046,0.777,0.971,0.9,99.23,4.4,375.3,17,26,326,53,"electronic/dance, pop, rock, soul"
2010,46,Mine,Taylor Swift,0.163,0.095,0.741,0.9864,1.7,97.2,5.2,496.8,26,20,401,47,"country, pop"
2010,47,Only Girl,Rihanna,0.197,0.02,0.783,0.9967,0.9,99.23,4.4,479.7,15,38,398,58,"electronic/dance, pop, reggae, hip-hop/rnb"
2010,48,Live Like We're Dying,Kris Allen,0.113,0.082,0.805,0.849,1.7,97.2,5.2,286.2,18,15,242,27,
2010,49,Hard,Rihanna,0.227,0.147,0.626,0.9952,-0.3,107.69,4.4,716.4,48,57,666,104,"electronic/dance, pop, reggae, hip-hop/rnb"
2010,50,Young Forever,Jay-Z,0.123,0.139,0.738,-0.9631,2.5,89.75,4.800000000000001,755.1,67,37,574,82,"hip-hop/rnb, religious"
2010,51,Blah Blah Blah,Ke$ha,0.055,0.28,0.665,-0.9906,-0.7,108.7,4.0,391.5,20,45,346,67,"electronic/dance, pop"
2010,52,Bottoms Up,Trey Songz,0.088,0.055,0.857,0.9754,0.9,99.23,4.4,872.1,60,62,749,114,
2010,53,Do You Remember,Jay Sean,0.095,0.015,0.891,0.9856,1.3,98.21,4.800000000000001,604.8,29,42,521,73,pop
2010,54,All The Right Moves,OneRepublic,0.223,0.009,0.768,0.9986,2.5,95.17,6.0,499.5,25,18,403,38,"pop, rock"
2010,55,According To You,Orianthi,0.131,0.149,0.72,-0.7745,2.9,83.32,4.0,441.0,25,43,314,54,rock
2010,56,My Chick Bad,Ludacris,0.221,0.174,0.605,0.9717,0.1,106.67,4.800000000000001,675.9,53,37,607,78,hip-hop/rnb
2010,57,You Belong With Me,Taylor Swift,0.071,0.039,0.89,0.9309,0.5,105.66,5.2,451.8,25,23,398,47,"country, pop"
2010,58,Meet Me Halfway,Black Eyed Peas,0.081,0.076,0.843,-0.7601,1.3,98.21,4.800000000000001,549.0,36,34,462,58,pop
2010,59,Take It Off,Ke$ha,0.006,0.072,0.922,-0.9738,1.7,91.78,4.0,555.3,28,60,439,87,"electronic/dance, pop"
2010,61,Animal,Neon Trees,0.087,0.07,0.843,-0.0923,0.5,100.24,4.0,389.7,17,30,315,53,
2010,62,Misery,Maroon 5,0.099,0.187,0.714,-0.9929,-0.3,107.69,4.4,418.5,18,40,365,54,"electronic/dance, pop, rock"
2010,64,Paparazzi,Lady Gaga,0.198,0.042,0.76,0.9929,2.9,83.32,4.0,409.5,40,30,290,53,"electronic/dance, pop"
2010,65,Tie Me Down,New Boyz,0.099,0.062,0.839,0.9435,0.1,106.67,4.800000000000001,620.1,37,41,583,78,
2010,66,Your Love,Nicki Minaj,0.25,0.048,0.702,0.9992,2.5,89.75,4.800000000000001,677.7,42,32,535,70,"hip-hop/rnb, pop"
2010,67,Party In The U.S.A.,Miley Cyrus,0.264,0.038,0.699,0.9981,0.5,100.24,4.0,510.3,43,59,425,76,"pop, rock"
2010,69,3,Britney Spears,0.13,0.023,0.847,0.9919,1.3,92.8,3.6,470.7,24,69,373,89,"electronic/dance, pop"
2010,72,Two Is Better Than One,Boys Like Girls,0.117,0.011,0.872,0.9835,2.5,89.75,4.800000000000001,357.3,14,11,280,36,
2010,74,Already Gone,Kelly Clarkson,0.115,0.153,0.732,-0.0961,2.5,89.75,4.800000000000001,419.4,23,24,329,43,"pop, rock"
2010,75,Rock That Body,Black Eyed Peas,0.055,0.038,0.907,0.8897,0.9,99.23,4.4,765.9,53,46,617,90,pop
2010,76,Secrets,OneRepublic,0.087,0.178,0.735,-0.9895,2.1,90.77,4.4,432.9,21,34,339,53,"pop, rock"
2010,77,Naturally,Selena Gomez,0.047,0.005,0.949,0.9273,6.0,64.37,4.800000000000001,441.0,29,36,275,39,"pop, rock"
2010,79,All I Do Is Win,DJ Khaled,0.226,0.068,0.706,0.9992,0.9,104.64,5.6000000000000005,796.5,60,30,695,74,
2010,80,I Made It,Kevin Rudolf,0.1,0.09,0.81,0.6493,1.3,98.21,4.800000000000001,498.6,56,25,417,58,
2010,81,Stuck Like Glue,Sugarland,0.123,0.091,0.786,0.9773,0.9,99.23,4.4,639.0,24,70,524,81,country
2010,82,Hey Daddy,Usher,0.123,0.026,0.852,0.9937,0.9,104.64,5.6000000000000005,535.5,22,32,467,51,
2010,83,There Goes My Baby,Usher,0.137,0.041,0.822,0.9937,0.9,99.23,4.4,510.3,24,41,437,67,
2010,84,Today Was A Fairytale,Taylor Swift,0.13,0.026,0.844,0.9875,1.7,91.78,4.0,437.4,20,44,344,62,"country, pop"
2010,85,Say Something,Timbaland,0.11,0.115,0.775,-0.2784,2.9,88.74,5.2,515.7,57,12,409,48,pop
2010,86,Sweet Dreams,Beyonce,0.302,0.033,0.665,0.9988,1.3,98.21,4.800000000000001,468.9,22,20,379,52,"pop, hip-hop/rnb"
2010,87,Use Somebody,Kings of Leon,0.159,0.035,0.806,0.9675,2.1,90.77,4.4,228.6,15,19,171,26,"alternative/indie, alternative/indie, rock"
2010,88,Undo It,Carrie Underwood,0.103,0.148,0.749,-0.9619,1.3,98.21,4.800000000000001,450.0,13,31,364,50,"country, pop"
2010,89,Eenie Meenie,Sean Kingston,0.091,0.062,0.847,0.9509,2.5,89.75,4.800000000000001,578.7,24,44,450,63,"pop, hip-hop/rnb"
2010,90,Right Above It,Lil Wayne,0.08,0.203,0.718,-0.999,2.1,96.18,5.6000000000000005,858.6,74,27,719,77,
2010,91,The House That Built Me,Miranda Lambert,0.067,0.05,0.883,0.8735,1.7,97.2,5.2,363.6,22,14,297,36,country
2010,94,American Honey,Lady Antebellum,0.166,0.089,0.745,0.9685,1.7,91.78,4.0,275.4,16,16,212,37,"country, pop"
2010,95,King Of Anything,Sara Bareilles,0.105,0.075,0.82,0.8945,0.9,99.23,4.4,416.7,24,39,349,57,
2010,96,Life After You,Daughtry,0.18,0.119,0.7,0.9782,1.7,97.2,5.2,349.2,23,16,292,34,
2010,100,"Lover, Lover",Jerrod Niemann,0.494,0.096,0.41,0.9998,0.1,106.67,4.800000000000001,439.2,16,33,384,50,country
2011,2,Party Rock Anthem,LMFAO,0.123,0.069,0.809,0.9805,1.3,98.21,4.800000000000001,556.2,34,27,476,68,"electronic/dance, electronic/dance, electronic/dance, pop"
2011,3,Firework,Katy Perry,0.125,0.054,0.821,0.9834,0.9,99.23,4.4,453.6,27,35,363,52,pop
2011,4,E.T.,Katy Perry,0.158,0.099,0.743,0.9514,3.7,75.88,3.6,384.3,37,42,261,56,pop
2011,5,Give Me Everything,Pitbull,0.147,0.038,0.815,0.995,2.1,90.77,4.4,788.4,47,77,600,91,
2011,6,Grenade,Bruno Mars,0.192,0.161,0.647,0.9003,0.5,105.66,5.2,459.9,14,29,425,49,pop
2011,7,F**K You,Cee Lo Green,0.222,0.204,0.573,0.811,-0.7,108.7,4.0,541.8,19,77,512,88,"hip-hop/rnb, pop, hip-hop/rnb, soul"
2011,8,Super Bass,Nicki Minaj,0.211,0.104,0.684,0.9975,2.5,89.75,4.800000000000001,729.9,43,43,568,72,"hip-hop/rnb, pop"
2011,9,Moves Like Jagger,Maroon 5,0.199,0.033,0.768,0.9967,0.5,100.24,4.0,501.3,24,46,417,76,"electronic/dance, pop, rock"
2011,10,Just Can't Get Enough,Black Eyed Peas,0.172,0.023,0.806,0.9976,1.3,98.21,4.800000000000001,603.0,63,41,497,69,pop
2011,11,On The Floor,Jennifer Lopez,0.066,0.043,0.891,0.6998,1.3,98.21,4.800000000000001,641.7,49,33,548,76,"electronic/dance, pop"
2011,12,S&M,Rihanna,0.326,0.063,0.611,0.9996,0.1,106.67,4.800000000000001,630.9,17,68,552,73,"electronic/dance, pop, reggae, hip-hop/rnb"
2011,13,Pumped Up Kicks,Foster The People,0.227,0.052,0.721,0.9974,1.7,97.2,5.2,465.3,21,35,389,48,"alternative/indie, alternative/indie, pop"
2011,14,Last Friday Night,Katy Perry,0.139,0.067,0.794,0.9816,0.5,100.24,4.0,489.6,38,76,413,80,pop
2011,15,Just The Way You Are,Bruno Mars,0.24,0.03,0.731,0.997,1.3,98.21,4.800000000000001,343.8,16,20,287,36,pop
2011,16,Tonight,Enrique Iglesias,0.104,0.063,0.832,0.8303,0.5,100.24,4.0,441.9,21,40,364,62,"electronic/dance, pop"
2011,18,Born This Way,Lady Gaga,0.153,0.092,0.755,0.9924,0.9,99.23,4.4,674.1,41,70,580,95,"electronic/dance, pop"
2011,20,What's My Name?,Rihanna,0.069,0.008,0.923,0.9881,-0.3,107.69,4.4,729.9,26,75,662,98,"electronic/dance, pop, reggae, hip-hop/rnb"
2011,22,Down On Me,Jeremih,0.098,0.026,0.876,0.9918,-0.3,107.69,4.4,690.3,45,33,647,94,soul
2011,23,How To Love,Lil Wayne,0.269,0.049,0.682,0.9993,1.7,97.2,5.2,617.4,37,38,510,59,
2011,25,Good Life,OneRepublic,0.294,0.098,0.608,0.9984,2.1,90.77,4.4,505.8,31,37,402,62,"pop, rock"
2011,26,The Lazy Song,Bruno Mars,0.173,0.107,0.72,0.9785,1.3,98.21,4.800000000000001,434.7,20,29,356,45,pop
2011,27,Till The World Ends,Britney Spears,0.03,0.023,0.947,0.3716,-1.1,115.13,4.800000000000001,495.9,18,52,485,67,"electronic/dance, pop"
2011,28,The Show Goes On,Lupe Fiasco,0.108,0.056,0.835,0.9712,1.3,98.21,4.800000000000001,780.3,41,50,667,85,hip-hop/rnb
2011,29,The Edge Of Glory,Lady Gaga,0.192,0.036,0.772,0.9959,1.3,98.21,4.800000000000001,452.7,15,47,372,53,"electronic/dance, pop"
2011,30,We R Who We R,Ke$Ha,0.102,0.063,0.835,0.9175,4.1,74.86,4.0,440.1,32,41,300,58,"electronic/dance, pop"
2011,31,Black And Yellow,Wiz Khalifa,0.104,0.049,0.846,0.9895,0.9,104.64,5.6000000000000005,748.8,42,51,653,71,
2011,33,Blow,Ke$Ha,0.043,0.11,0.847,-0.9586,4.5,73.85,4.4,371.7,19,40,255,42,"electronic/dance, pop"
2011,34,Lighters,Bad Meets Evil,0.106,0.135,0.759,-0.9823,2.5,95.17,6.0,989.1,93,27,850,82,hip-hop/rnb
2011,36,Stereo Hearts,Gym Class Heroes,0.099,0.032,0.869,0.9836,1.7,97.2,5.2,662.4,37,40,553,68,
2011,39,Hey Baby,Pitbull,0.064,0.054,0.882,0.4936,1.3,103.63,6.0,686.7,33,37,604,60,
2011,40,Only Girl,Rihanna,0.197,0.02,0.783,0.9967,0.9,99.23,4.4,479.7,15,38,398,58,"electronic/dance, pop, reggae, hip-hop/rnb"
2011,41,6 Foot 7 Foot,Lil Wayne,0.119,0.236,0.645,-0.9992,2.1,96.18,5.6000000000000005,977.4,130,22,788,85,
2011,42,Just A Kiss,Lady Antebellum,0.164,0.117,0.719,0.936,0.1,106.67,4.800000000000001,343.8,17,22,317,41,"country, pop"
2011,43,Dirt Road Anthem,Jason Aldean,0.129,0.07,0.802,0.9843,1.3,98.21,4.800000000000001,566.1,27,35,471,60,country
2011,44,Dynamite,Taio Cruz,0.143,0.005,0.852,0.9918,0.9,99.23,4.4,431.1,13,47,372,59,
2011,45,No Hands,Waka Flocka Flame,0.077,0.115,0.808,-0.9754,-0.7,108.7,4.0,825.3,64,50,718,141,
2011,46,I Wanna Go,Britney Spears,0.0,0.205,0.795,-0.9926,0.5,100.24,4.0,288.9,15,39,238,42,"electronic/dance, pop"
2011,47,I'm On One,DJ Khaled,0.152,0.12,0.727,0.9433,1.3,98.21,4.800000000000001,806.4,66,27,676,87,
2011,48,You Make Me Feel...,Cobra Starship,0.053,0.027,0.92,0.8271,-0.3,107.69,4.4,499.5,13,70,474,75,
2011,50,Moment 4 Life,Nicki Minaj,0.071,0.131,0.798,-0.9843,3.3,87.72,5.6000000000000005,790.2,68,25,620,64,"hip-hop/rnb, pop"
2011,51,I Need A Doctor,Dr. Dre,0.066,0.152,0.783,-0.9973,2.5,95.17,6.0,921.6,75,40,783,76,
2011,53,Motivation,Kelly Rowland,0.137,0.053,0.81,0.9745,1.3,98.21,4.800000000000001,386.1,29,18,312,40,"pop, hip-hop/rnb, soul"
2011,55,Jar Of Hearts,Christina Perri,0.129,0.03,0.841,0.9867,1.7,97.2,5.2,382.5,16,22,316,36,"alternative/indie, pop"
2011,56,Roll Up,Wiz Khalifa,0.103,0.045,0.852,0.9875,0.5,105.66,5.2,641.7,35,39,571,68,
2011,57,Sexy And I Know It,LMFAO,0.161,0.025,0.814,0.9934,-0.3,107.69,4.4,412.2,19,45,375,56,"electronic/dance, electronic/dance, electronic/dance, pop"
2011,59,All Of The Lights,Kanye West,0.06,0.03,0.91,0.3848,0.1,106.67,4.800000000000001,709.2,50,60,617,83,"hip-hop/rnb, religious"
2011,60,Hold It Against Me,Britney Spears,0.234,0.066,0.7,0.9942,0.9,99.23,4.4,377.1,16,32,320,49,"electronic/dance, pop"
2011,61,More,Usher,0.044,0.07,0.886,-0.9449,2.1,96.18,5.6000000000000005,498.6,24,38,420,46,
2011,62,What The Hell,Avril Lavigne,0.184,0.188,0.628,-0.8391,-0.3,107.69,4.4,371.7,12,39,327,47,rock
2011,63,Written In The Stars,Tinie Tempah,0.084,0.078,0.838,0.188,0.9,99.23,4.4,549.9,44,48,454,69,hip-hop/rnb
2011,64,Bottoms Up,Trey Songz,0.088,0.055,0.857,0.9754,0.9,99.23,4.4,872.1,60,62,749,114,
2011,65,DJ Got Us Fallin' In Love,Usher,0.178,0.046,0.777,0.9969,0.9,99.23,4.4,540.0,42,26,451,74,
2011,66,For The First Time,Script,0.124,0.154,0.722,-0.8886,1.3,98.21,4.800000000000001,487.8,22,31,402,55,
2011,67,Honey Bee,Blake Shelton,0.182,0.015,0.803,0.9963,0.9,99.23,4.4,364.5,26,30,315,51,country
2011,69,We Found Love,Rihanna,0.294,0.174,0.532,0.9899,3.3,82.31,4.4,278.1,11,27,206,31,"electronic/dance, pop, reggae, hip-hop/rnb"
2011,70,Pretty Girl Rock,Keri Hilson,0.357,0.038,0.605,0.9998,1.3,98.21,4.800000000000001,689.4,30,58,596,79,pop
2011,71,You And I,Lady Gaga,0.099,0.054,0.847,0.973,0.9,99.23,4.4,509.4,28,37,414,61,"electronic/dance, pop"
2011,73,Without You,David Guetta,0.034,0.142,0.824,-0.9562,0.1,106.67,4.800000000000001,201.6,4,12,176,24,"electronic/dance, electronic/dance"
2011,74,Back To December,Taylor Swift,0.165,0.059,0.777,0.9957,1.7,97.2,5.2,505.8,32,16,426,51,"country, pop"
2011,75,Teenage Dream,Katy Perry,0.111,0.073,0.816,0.9207,1.7,97.2,5.2,445.5,20,30,380,43,pop
2011,76,Crazy Girl,Eli Young Band,0.218,0.181,0.601,0.9718,2.1,90.77,4.4,287.1,23,20,222,32,country
2011,77,Cheers,Rihanna,0.316,0.083,0.601,0.9978,0.5,105.66,5.2,469.8,25,36,412,50,"electronic/dance, pop, reggae, hip-hop/rnb"
2011,78,Who Says,Selena Gomez,0.126,0.048,0.826,0.9902,1.7,91.78,4.0,519.3,22,39,385,66,"pop, rock"
2011,79,Barefoot Blue Jean Night,Jake Owen,0.167,0.008,0.825,0.992,1.3,98.21,4.800000000000001,341.1,25,37,283,40,country
2011,80,Knee Deep,Zac Brown Band,0.189,0.118,0.694,0.9861,2.5,89.75,4.800000000000001,415.8,28,19,332,44,country
2011,83,In The Dark,Dev,0.025,0.05,0.925,-0.7236,0.1,106.67,4.800000000000001,367.2,12,32,329,46,
2011,84,Backseat,New Boyz,0.123,0.057,0.82,0.9729,1.3,103.63,6.0,635.4,23,48,578,57,
2011,86,Best Thing I Never Had,Beyonce,0.124,0.11,0.766,0.446,-0.7,108.7,4.0,552.6,16,40,492,83,"pop, hip-hop/rnb"
2011,87,Don't Wanna Go Home,Jason Derulo,0.042,0.06,0.898,-0.8264,-0.3,107.69,4.4,438.3,28,36,394,58,"electronic/dance, pop"
2011,88,Where Them Girls At,David Guetta,0.103,0.052,0.845,0.9818,0.5,105.66,5.2,568.8,41,45,511,61,"electronic/dance, electronic/dance"
2011,90,Take A Back Road,Rodney Atkins,0.05,0.051,0.899,0.2765,1.3,98.21,4.800000000000001,467.1,37,16,379,50,country
2011,91,Please Don't Go,Mike Posner,0.218,0.024,0.758,0.9968,0.9,99.23,4.4,379.8,15,34,318,51,
2011,93,Price Tag,Jessie J,0.081,0.062,0.858,0.9286,2.1,90.77,4.4,637.2,46,42,486,75,"pop, soul"
2011,94,God Gave Me You,Blake Shelton,0.181,0.108,0.711,0.9638,1.3,98.21,4.800000000000001,297.9,14,17,259,36,country
2011,95,She Will,Lil Wayne,0.104,0.17,0.726,-0.9942,1.3,103.63,6.0,635.4,42,25,557,54,
2011,96,Are You Gonna Kiss Me Or Not,Thompson Square,0.237,0.043,0.719,0.9975,0.1,106.67,4.800000000000001,344.7,21,13,304,41,country
2011,97,Animal,Neon Trees,0.087,0.07,0.843,-0.0923,0.5,100.24,4.0,389.7,17,30,315,53,
2011,98,You And Tequila,Kenny Chesney,0.088,0.22,0.692,-0.9856,2.1,90.77,4.4,248.4,16,13,187,29,country
2011,99,Colder Weather,Zac Brown Band,0.073,0.07,0.857,-0.2359,0.9,99.23,4.4,401.4,28,13,337,50,country
2011,100,My Last,Big Sean,0.163,0.092,0.745,0.9934,0.9,104.64,5.6000000000000005,699.3,31,24,619,67,
2012,1,Somebody That I Used To Know,Gotye,0.151,0.076,0.772,0.9796,1.7,97.2,5.2,451.8,21,27,366,41,"alternative/indie, electronic/dance, pop, rock"
2012,2,Call Me Maybe,Carly Rae Jepsen,0.056,0.172,0.772,-0.9949,0.1,106.67,4.800000000000001,466.2,15,37,409,54,pop
2012,4,Payphone,Maroon 5,0.132,0.13,0.738,0.5407,2.1,96.18,5.6000000000000005,689.4,47,33,562,58,"electronic/dance, pop, rock"
2012,5,Lights,Ellie Goulding,0.083,0.103,0.814,0.0644,1.3,98.21,4.800000000000001,363.6,12,44,311,44,pop
2012,7,Stronger,Kelly Clarkson,0.294,0.062,0.645,0.9985,0.9,99.23,4.4,458.1,20,40,374,61,"pop, rock"
2012,8,We Found Love,Rihanna,0.294,0.174,0.532,0.9899,3.3,82.31,4.4,278.1,11,27,206,31,"electronic/dance, pop, reggae, hip-hop/rnb"
2012,9,Starships,Nicki Minaj,0.094,0.053,0.853,0.8928,0.5,100.24,4.0,453.6,15,47,376,75,"hip-hop/rnb, pop"
2012,10,What Makes You Beautiful,One Direction,0.089,0.144,0.767,-0.99,1.3,98.21,4.800000000000001,480.6,13,41,404,57,pop
2012,11,Wild Ones,Flo Rida,0.097,0.069,0.833,0.838,1.3,98.21,4.800000000000001,579.6,50,39,498,66,electronic/dance
2012,13,Sexy And I Know It,LMFAO,0.161,0.025,0.814,0.9934,-0.3,107.69,4.4,412.2,19,45,375,56,"electronic/dance, electronic/dance, electronic/dance, pop"
2012,15,Wide Awake,Katy Perry,0.108,0.071,0.82,0.9354,0.1,101.26,3.6,387.9,23,44,314,67,pop
2012,16,Good Feeling,Flo Rida,0.378,0.035,0.587,0.9994,1.7,97.2,5.2,635.4,40,45,524,65,electronic/dance
2012,17,Whistle,Flo Rida,0.103,0.058,0.839,0.9739,2.1,90.77,4.4,633.6,43,52,495,82,electronic/dance
2012,18,One More Night,Maroon 5,0.154,0.123,0.723,0.921,0.1,106.67,4.800000000000001,577.8,33,35,505,66,"electronic/dance, pop, rock"
2012,19,Drive By,Train,0.136,0.097,0.767,0.977,-0.3,107.69,4.4,478.8,21,43,422,64,"alternative/indie, pop"
2012,21,Where Have You Been,Rihanna,0.097,0.017,0.886,0.9681,2.9,83.32,4.0,333.9,11,45,243,48,"electronic/dance, pop, reggae, hip-hop/rnb"
2012,22,Everybody Talks,Neon Trees,0.114,0.052,0.833,0.9561,2.1,90.77,4.4,357.3,19,30,266,43,
2012,24,Titanium,David Guetta,0.035,0.273,0.692,-0.9919,0.1,101.26,3.6,247.5,19,39,202,46,"electronic/dance, electronic/dance"
2012,25,I Won't Give Up,Jason Mraz,0.174,0.02,0.806,0.9931,0.1,106.67,4.800000000000001,344.7,15,15,303,42,"pop, rock"
2012,26,It Will Rain,Bruno Mars,0.071,0.138,0.79,-0.9655,2.5,95.17,6.0,384.3,21,15,312,31,pop
2012,28,Boyfriend,Justin Bieber,0.162,0.011,0.826,0.9951,0.9,104.64,5.6000000000000005,464.4,23,14,405,42,pop
2012,29,Party Rock Anthem,LMFAO,0.123,0.069,0.809,0.9805,1.3,98.21,4.800000000000001,556.2,34,27,476,68,"electronic/dance, electronic/dance, electronic/dance, pop"
2012,30,Too Close,Alex Clare,0.302,0.016,0.682,0.9984,0.5,105.66,5.2,315.9,9,21,275,32,
2012,31,Part Of Me,Katy Perry,0.046,0.076,0.879,-0.8697,0.1,106.67,4.800000000000001,459.9,16,39,404,57,pop
2012,33,We Are Never Ever Getting Back Together,Taylor Swift,0.136,0.056,0.809,0.9874,3.3,87.72,5.6000000000000005,452.7,21,21,352,36,"country, pop"
2012,34,As Long as You Love Me,Justin Bieber,0.283,0.048,0.669,0.9995,1.7,97.2,5.2,604.8,33,27,520,64,pop
2012,35,Turn Me On,David Guetta,0.187,0.084,0.728,0.9922,0.9,104.64,5.6000000000000005,459.0,16,29,402,44,"electronic/dance, electronic/dance"
2012,36,Moves Like Jagger,Maroon 5,0.199,0.033,0.768,0.9967,0.5,100.24,4.0,501.3,24,46,417,76,"electronic/dance, pop, rock"
2012,38,Good Time,Owl City,0.24,0.025,0.735,0.9965,3.3,82.31,4.4,397.8,14,49,291,47,
2012,39,Give Your Heart A Break,Demi Lovato,0.07,0.156,0.774,-0.9897,-0.3,107.69,4.4,489.6,21,40,427,66,pop
2012,41,The One That Got Away,Katy Perry,0.032,0.048,0.919,-0.4767,1.7,97.2,5.2,400.5,26,19,323,36,pop
2012,42,Feel So Close,Calvin Harris,0.136,0.14,0.724,0.6597,-0.3,107.69,4.4,144.0,3,17,127,20,"electronic/dance, disco, electronic/dance"
2012,44,Scream,Usher,0.129,0.138,0.733,-0.8906,2.5,89.75,4.800000000000001,518.4,28,39,402,55,
2012,45,Rack City,Tyga,0.041,0.405,0.554,-0.9996,2.5,84.34,3.6,467.1,39,61,345,70,
2012,46,Domino,Jessie J,0.196,0.066,0.738,0.9948,0.9,99.23,4.4,500.4,24,60,402,67,"pop, soul"
2012,48,International Love,Pitbull,0.213,0.062,0.724,0.9986,3.3,82.31,4.4,690.3,63,54,494,71,
2012,49,Home,Phillip Phillips,0.111,0.135,0.754,-0.772,0.9,99.23,4.4,153.9,8,13,131,19,
2012,50,Without You,David Guetta,0.034,0.142,0.824,-0.9562,0.1,106.67,4.800000000000001,201.6,4,12,176,24,"electronic/dance, electronic/dance"
2012,51,Ass Back Home,Gym Class Heroes,0.124,0.078,0.798,0.9667,1.3,98.21,4.800000000000001,531.9,26,30,451,59,
2012,53,Drunk On You,Luke Bryan,0.124,0.035,0.841,0.9831,1.7,97.2,5.2,351.0,29,18,295,34,country
2012,54,No Lie,2 Chainz,0.094,0.262,0.644,-0.9991,-0.3,107.69,4.4,776.7,51,69,703,106,
2012,57,Dance,Big Sean,0.04,0.614,0.346,-0.9999,1.3,98.21,4.800000000000001,513.9,40,47,443,58,
2012,58,Springsteen,Eric Church,0.105,0.047,0.848,0.9449,1.3,98.21,4.800000000000001,389.7,42,11,313,43,country
2012,60,Not Over You,Gavin DeGraw,0.148,0.082,0.77,0.9337,0.1,106.67,4.800000000000001,363.6,15,25,321,45,"pop, rock"
2012,61,Stereo Hearts,Gym Class Heroes,0.099,0.032,0.869,0.9836,1.7,97.2,5.2,662.4,37,40,553,68,
2012,62,Back In Time,Pitbull,0.159,0.046,0.795,0.988,2.1,90.77,4.4,460.8,39,51,363,60,
2012,63,Work Out,J. Cole,0.095,0.113,0.792,-0.967,0.5,105.66,5.2,774.0,28,54,720,86,hip-hop/rnb
2012,65,Let's Go,Calvin Harris,0.093,0.035,0.872,0.927,2.5,89.75,4.800000000000001,301.5,12,41,233,32,"electronic/dance, disco, electronic/dance"
2012,66,Good Girl,Carrie Underwood,0.306,0.127,0.567,0.9979,1.3,103.63,6.0,366.3,11,11,342,32,"country, pop"
2012,67,Pontoon,Little Big Town,0.018,0.07,0.912,-0.8161,0.9,99.23,4.4,284.4,25,32,235,39,country
2012,68,Ho Hey,Lumineers,0.137,0.024,0.838,0.9815,1.7,97.2,5.2,250.2,10,29,217,26,
2012,69,Paradise,Coldplay,0.023,0.019,0.958,-0.296,6.4,57.94,4.0,310.5,15,42,182,33,"pop, rock"
2012,70,Blown Away,Carrie Underwood,0.012,0.057,0.932,-0.891,4.1,80.28,5.2,347.4,25,17,247,29,"country, pop"
2012,72,Climax,Usher,0.105,0.095,0.8,0.9538,1.7,91.78,4.0,384.3,17,37,290,49,
2012,73,"Work Hard, Play Hard",Wiz Khalifa,0.092,0.177,0.731,-0.9944,-0.3,107.69,4.4,671.4,36,83,598,89,
2012,75,Pound The Alarm,Nicki Minaj,0.11,0.097,0.793,0.3544,1.3,98.21,4.800000000000001,365.4,29,31,315,45,"hip-hop/rnb, pop"
2012,76,Come Over,Kenny Chesney,0.08,0.022,0.898,0.9387,3.3,87.72,5.6000000000000005,342.0,21,14,257,26,country
