year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1993,66,Deeper And Deeper,Madonna,0.228,0.039,0.733,0.9987,1.3,98.21,4.8,621.9,19,45,505,70,"electronic/dance, electronic/dance, pop",0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,audio_features,1fgvJXlcZ7uIddMpqsqw0L,spotify:track:1fgvJXlcZ7uIddMpqsqw0L,https://api.spotify.com/v1/tracks/1fgvJXlcZ7uIddMpqsqw0L,https://api.spotify.com/v1/audio-analysis/1fgvJXlcZ7uIddMpqsqw0L,221227,4
1993,67,Rain,Madonna,0.134,0.072,0.795,0.9819,0.9,99.23,4.4,549,20,37,470,70,"electronic/dance, electronic/dance, pop",0.627,0.716,2,-7.175,1,0.0352,0.127,0,0.0344,0.734,101.99,audio_features,6vgN6KGstss0GnBbKlMNK9,spotify:track:6vgN6KGstss0GnBbKlMNK9,https://api.spotify.com/v1/tracks/6vgN6KGstss0GnBbKlMNK9,https://api.spotify.com/v1/audio-analysis/6vgN6KGstss0GnBbKlMNK9,186067,4
1993,69,Bad Boys,Inner Circle,0.015,0.256,0.729,-0.9995,0.9,99.23,4.4,681.3,18,86,580,93,reggae,0.722,0.926,8,-5.849,1,0.209,0.0945,2.70E-06,0.128,0.605,155.898,audio_features,6xUeKifxyG3C9oFYlzPEGs,spotify:track:6xUeKifxyG3C9oFYlzPEGs,https://api.spotify.com/v1/tracks/6xUeKifxyG3C9oFYlzPEGs,https://api.spotify.com/v1/audio-analysis/6xUeKifxyG3C9oFYlzPEGs,226667,4
1993,71,Do You Believe In Us,Jon Secada,0.241,0.034,0.724,0.997,0.5,100.24,4,385.2,22,34,323,55,,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,4BggEwLhGfrbrl7JBhC8EC,spotify:track:4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/tracks/4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/audio-analysis/4BggEwLhGfrbrl7JBhC8EC,216733,4
1993,72,Angel,Jon Secada,0.162,0.025,0.812,0.9485,-0.3,107.69,4.4,163.8,9,6,146,22,,0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,audio_features,0OvwzS8FX73Bw7ykMRmffU,spotify:track:0OvwzS8FX73Bw7ykMRmffU,https://api.spotify.com/v1/tracks/0OvwzS8FX73Bw7ykMRmffU,https://api.spotify.com/v1/audio-analysis/0OvwzS8FX73Bw7ykMRmffU,262827,4
1993,74,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4,267.3,17,13,222,40,"electronic/dance, pop",0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4
1993,74,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4,267.3,17,13,222,40,"electronic/dance, pop",0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,audio_features,2WQAknZHrJAEQOFXe0F44P,spotify:track:2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/tracks/2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/audio-analysis/2WQAknZHrJAEQOFXe0F44P,230333,4
1994,12,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4,267.3,17,13,222,40,"electronic/dance, pop",0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4
1994,12,Again,Janet Jackson,0.081,0.157,0.762,-0.9502,0.5,100.24,4,267.3,17,13,222,40,"electronic/dance, pop",0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,audio_features,2WQAknZHrJAEQOFXe0F44P,spotify:track:2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/tracks/2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/audio-analysis/2WQAknZHrJAEQOFXe0F44P,230333,4
1993,76,When She Cries,Restless Heart,0.165,0.182,0.653,-0.0649,0.5,100.24,4,191.7,14,10,161,28,country,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,audio_features,65B1tEOv5W294uCKbmEcFV,spotify:track:65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/audio-analysis/65B1tEOv5W294uCKbmEcFV,294533,4
1993,77,Sweat,Inner Circle,0.044,0.074,0.882,-0.9601,-1.4,116.15,4.4,558,13,61,547,80,reggae,0.611,0.724,4,-7.572,1,0.0421,0.0104,0.0452,0.0748,0.45,97.148,audio_features,0Z2zNMZV5kuRIQzf9cOgZc,spotify:track:0Z2zNMZV5kuRIQzf9cOgZc,https://api.spotify.com/v1/tracks/0Z2zNMZV5kuRIQzf9cOgZc,https://api.spotify.com/v1/audio-analysis/0Z2zNMZV5kuRIQzf9cOgZc,229733,4
1993,78,It Was A Good Day,Ice Cube,0.068,0.232,0.7,-0.9986,1.7,97.2,5.2,611.1,78,14,512,63,hip-hop/rnb,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,audio_features,7DOtIhTTpPZyjvbO509hSC,spotify:track:7DOtIhTTpPZyjvbO509hSC,https://api.spotify.com/v1/tracks/7DOtIhTTpPZyjvbO509hSC,https://api.spotify.com/v1/audio-analysis/7DOtIhTTpPZyjvbO509hSC,280973,4
1993,79,More And More,Captain Hollywood Project,0.088,0.116,0.796,-0.892,0.5,100.24,4,406.8,29,33,333,58,electronic/dance,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,audio_features,0UzsDmdpw0Q14KU4hieQss,spotify:track:0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/tracks/0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/audio-analysis/0UzsDmdpw0Q14KU4hieQss,257200,4
1993,81,Rebirth Of Slick,Digable Planets,0.256,0.042,0.701,0.9991,1.3,98.21,4.8,700.2,67,16,593,79,"jazz, religious",0.623,0.607,10,-5.113,1,0.0353,0.147,3.29E-06,0.227,0.614,89.654,audio_features,2aGw77pZqli064JiPuXYRi,spotify:track:2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/tracks/2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/audio-analysis/2aGw77pZqli064JiPuXYRi,243160,4
1993,82,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1,109.72,3.6,339.3,8,73,308,64,pop,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
1993,82,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1,109.72,3.6,339.3,8,73,308,64,pop,0.653,0.837,6,-6.818,0,0.124,0.534,7.12E-05,0.0784,0.64,97.914,audio_features,7nWsh14AHpnTzq1Xejz90U,spotify:track:7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/tracks/7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/audio-analysis/7nWsh14AHpnTzq1Xejz90U,326240,4
1994,97,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1,109.72,3.6,339.3,8,73,308,64,pop,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
1994,97,What Is Love,Haddaway,0.367,0.012,0.621,0.9992,-1,109.72,3.6,339.3,8,73,308,64,pop,0.653,0.837,6,-6.818,0,0.124,0.534,7.12E-05,0.0784,0.64,97.914,audio_features,7nWsh14AHpnTzq1Xejz90U,spotify:track:7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/tracks/7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/audio-analysis/7nWsh14AHpnTzq1Xejz90U,326240,4
1993,83,To Love Somebody,Michael Bolton,0.326,0.038,0.636,0.9977,0.9,99.23,4.4,276.3,8,11,223,35,"pop, rock",0.92,0.487,10,-5.578,0,0.182,0.0103,0,0.0411,0.806,92.836,audio_features,77S8pBH3ilaDIPmTJkRNQn,spotify:track:77S8pBH3ilaDIPmTJkRNQn,https://api.spotify.com/v1/tracks/77S8pBH3ilaDIPmTJkRNQn,https://api.spotify.com/v1/audio-analysis/77S8pBH3ilaDIPmTJkRNQn,241400,4
1993,84,"Give It Up, Turn It Loose",En Vogue,0.15,0.158,0.692,0.9438,0.5,100.24,4,536.4,46,18,437,74,,0.675,0.775,4,-5.772,1,0.0522,0.0387,0,0.383,0.933,99.945,audio_features,5ZsPy9wHH733NlU6c4v2Hi,spotify:track:5ZsPy9wHH733NlU6c4v2Hi,https://api.spotify.com/v1/tracks/5ZsPy9wHH733NlU6c4v2Hi,https://api.spotify.com/v1/audio-analysis/5ZsPy9wHH733NlU6c4v2Hi,217853,4
1993,85,Alright,Kris Kross,0.17,0.033,0.797,0.9976,1.7,97.2,5.2,580.5,50,1,503,56,,0.518,0.866,9,-4.476,1,0.0509,0.00413,1.93E-05,0.246,0.671,117.983,audio_features,6uhj7EIZZm3OwVr0gWfkQn,spotify:track:6uhj7EIZZm3OwVr0gWfkQn,https://api.spotify.com/v1/tracks/6uhj7EIZZm3OwVr0gWfkQn,https://api.spotify.com/v1/audio-analysis/6uhj7EIZZm3OwVr0gWfkQn,215824,4
1993,86,Check Yo Self,Ice Cube,0.085,0.231,0.684,-0.9988,1.7,97.2,5.2,654.3,71,9,554,68,hip-hop/rnb,0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.0288,0.646,128.002,audio_features,1X1KDnhTnb28tpJlgOV3lD,spotify:track:1X1KDnhTnb28tpJlgOV3lD,https://api.spotify.com/v1/tracks/1X1KDnhTnb28tpJlgOV3lD,https://api.spotify.com/v1/audio-analysis/1X1KDnhTnb28tpJlgOV3lD,246720,4
1993,89,Faithful,Go West,0.32,0.03,0.651,0.9989,-0.7,108.7,4,414,25,35,362,63,pop,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4
1993,90,Reason To Believe,Rod Stewart,0.185,0.098,0.718,0.9761,2.9,83.32,4,333.9,10,36,231,42,"pop, rock",0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,audio_features,4h5KBcltGefua73AUPYps7,spotify:track:4h5KBcltGefua73AUPYps7,https://api.spotify.com/v1/tracks/4h5KBcltGefua73AUPYps7,https://api.spotify.com/v1/audio-analysis/4h5KBcltGefua73AUPYps7,240627,4
1993,91,Break It Down Again,Tears For Fears,0.174,0.086,0.74,0.989,0.5,100.24,4,439.2,31,33,361,63,,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,audio_features,45cVyfWuMAg8RNxmkcpmy9,spotify:track:45cVyfWuMAg8RNxmkcpmy9,https://api.spotify.com/v1/tracks/45cVyfWuMAg8RNxmkcpmy9,https://api.spotify.com/v1/audio-analysis/45cVyfWuMAg8RNxmkcpmy9,252707,4
1993,95,Hey Jealousy,Gin Blossoms,0.1,0.126,0.774,-0.8667,1.7,97.2,5.2,392.4,9,37,329,38,rock,0.92,0.861,7,-5.435,1,0.218,0.211,2.59E-05,0.0288,0.718,97.969,audio_features,0e42i89bY2NmPuVDtey8pg,spotify:track:0e42i89bY2NmPuVDtey8pg,https://api.spotify.com/v1/tracks/0e42i89bY2NmPuVDtey8pg,https://api.spotify.com/v1/audio-analysis/0e42i89bY2NmPuVDtey8pg,211400,4
1993,98,One Woman,Jade,0.113,0.015,0.872,0.9698,0.9,99.23,4.4,319.5,12,23,272,40,,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,audio_features,6FLwmdmW77N1Pxb1aWsZmO,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/tracks/6FLwmdmW77N1Pxb1aWsZmO,https://api.spotify.com/v1/audio-analysis/6FLwmdmW77N1Pxb1aWsZmO,218547,4
1993,100,Two Steps Behind,Def Leppard,0.154,0.023,0.823,0.9857,0.9,99.23,4.4,281.7,13,24,233,37,rock,0.639,0.534,5,-5.588,1,0.0281,0.508,0,0.0948,0.434,122.931,audio_features,0fIG0HBRIjLRNDHAogtwSB,spotify:track:0fIG0HBRIjLRNDHAogtwSB,https://api.spotify.com/v1/tracks/0fIG0HBRIjLRNDHAogtwSB,https://api.spotify.com/v1/audio-analysis/0fIG0HBRIjLRNDHAogtwSB,240492,4
1994,1,The Sign,Ace Of Base,0.057,0.071,0.872,0.4984,-0.3,107.69,4.4,320.4,12,33,279,45,"electronic/dance, pop",0.659,0.966,8,-2.783,0,0.0538,0.0279,8.25E-05,0.0489,0.687,93.008,audio_features,2TVSa07y6g3HRn4oLWv57M,spotify:track:2TVSa07y6g3HRn4oLWv57M,https://api.spotify.com/v1/tracks/2TVSa07y6g3HRn4oLWv57M,https://api.spotify.com/v1/audio-analysis/2TVSa07y6g3HRn4oLWv57M,193600,4
1994,4,The Power Of Love,Celine Dion,0.229,0.058,0.713,0.9946,1.7,91.78,4,325.8,27,26,257,47,pop,0.406,0.73,9,-6.278,1,0.0315,0.0471,0,0.229,0.207,170.032,audio_features,65KzDXZm9aQt8sA1k0ZVG3,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,https://api.spotify.com/v1/tracks/65KzDXZm9aQt8sA1k0ZVG3,https://api.spotify.com/v1/audio-analysis/65KzDXZm9aQt8sA1k0ZVG3,242000,4
1994,5,Hero,Mariah Carey,0.263,0.109,0.628,0.9943,0.9,99.23,4.4,311.4,16,26,263,42,"pop, hip-hop/rnb",0.325,0.532,8,-7.208,1,0.0308,0.496,0,0.134,0.162,129.021,audio_features,1s2khOWzC99udpUaPICLJI,spotify:track:1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/tracks/1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/audio-analysis/1s2khOWzC99udpUaPICLJI,220840,4
1994,6,Stay,Lisa Loeb,0.109,0.134,0.757,-0.8814,1.7,97.2,5.2,325.8,23,11,283,33,,0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.0876,0.339,99.738,audio_features,6uSa5iCMwPr10Ftpz8w09b,spotify:track:6uSa5iCMwPr10Ftpz8w09b,https://api.spotify.com/v1/tracks/6uSa5iCMwPr10Ftpz8w09b,https://api.spotify.com/v1/audio-analysis/6uSa5iCMwPr10Ftpz8w09b,304667,4
1994,7,Breathe Again,Toni Braxton,0.162,0.085,0.752,0.9418,0.9,99.23,4.4,324.9,21,13,281,41,pop,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01E-06,0.0736,0.233,97.988,audio_features,769geiA8btidGHda4BBDOJ,spotify:track:769geiA8btidGHda4BBDOJ,https://api.spotify.com/v1/tracks/769geiA8btidGHda4BBDOJ,https://api.spotify.com/v1/audio-analysis/769geiA8btidGHda4BBDOJ,264933,4
1994,8,All For Love,"Bryan Adams, Rod Stewart and Sting",0.115,0.026,0.859,0.9876,-0.3,107.69,4.4,384.3,10,13,338,51,"pop, rock",0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,audio_features,5zn1hpm9N0ylKB7kOtpCw2,spotify:track:5zn1hpm9N0ylKB7kOtpCw2,https://api.spotify.com/v1/tracks/5zn1hpm9N0ylKB7kOtpCw2,https://api.spotify.com/v1/audio-analysis/5zn1hpm9N0ylKB7kOtpCw2,263440,4
1994,14,Whatta Man,Salt-N-Pepa,0.195,0.037,0.768,0.9986,0.5,105.66,5.2,803.7,54,37,711,83,,0.657,0.513,10,-8.514,1,0.024,0.199,0,0.0994,0.56,101.815,audio_features,4RtDZMumlKxsN7IL3AJPUx,spotify:track:4RtDZMumlKxsN7IL3AJPUx,https://api.spotify.com/v1/tracks/4RtDZMumlKxsN7IL3AJPUx,https://api.spotify.com/v1/audio-analysis/4RtDZMumlKxsN7IL3AJPUx,235760,4
1994,15,Wild Night,John Mellencamp,0.05,0.039,0.911,0.3818,0.9,99.23,4.4,261.9,13,21,223,36,"pop, rock",0.874,0.768,6,-4.086,1,0.311,0.0554,0,0.041,0.636,106.095,audio_features,52gqeRlrBE7hqMlRxEsi6y,spotify:track:52gqeRlrBE7hqMlRxEsi6y,https://api.spotify.com/v1/tracks/52gqeRlrBE7hqMlRxEsi6y,https://api.spotify.com/v1/audio-analysis/52gqeRlrBE7hqMlRxEsi6y,257067,4
1994,17,You Mean The World To Me,Toni Braxton,0.156,0.027,0.817,0.9961,1.7,97.2,5.2,618.3,40,12,498,56,pop,0.721,0.79,1,-4.125,1,0.124,0.183,0,0.1,0.821,103.141,audio_features,75b9JVzc4QFvPBO7jDRIVe,spotify:track:75b9JVzc4QFvPBO7jDRIVe,https://api.spotify.com/v1/tracks/75b9JVzc4QFvPBO7jDRIVe,https://api.spotify.com/v1/audio-analysis/75b9JVzc4QFvPBO7jDRIVe,229173,4
1994,18,Can You Feel The Love Tonight,Elton John,0.175,0.012,0.814,0.9889,1.7,91.78,4,228.6,23,13,181,34,"pop, rock",0.709,0.449,4,-7.251,0,0.04,0.24,0,0.134,0.204,113.023,audio_features,7HjJQunSPwkXXVnGeItUEH,spotify:track:7HjJQunSPwkXXVnGeItUEH,https://api.spotify.com/v1/tracks/7HjJQunSPwkXXVnGeItUEH,https://api.spotify.com/v1/audio-analysis/7HjJQunSPwkXXVnGeItUEH,346467,4
1994,20,Fantastic Voyage,Coolio,0.129,0.089,0.781,0.9552,1.7,97.2,5.2,698.4,47,13,563,68,,0.897,0.466,10,-9.053,0,0.203,0.187,1.35E-06,0.0757,0.884,100.01,audio_features,6IFOw9Ck9mWHRQgw6QrPYx,spotify:track:6IFOw9Ck9mWHRQgw6QrPYx,https://api.spotify.com/v1/tracks/6IFOw9Ck9mWHRQgw6QrPYx,https://api.spotify.com/v1/audio-analysis/6IFOw9Ck9mWHRQgw6QrPYx,223133,4
1994,21,Baby I Love Your Way,Big Mountain,0.275,0,0.725,0.9973,2.1,90.77,4.4,290.7,13,19,225,34,,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15E-05,0.0423,0.617,158.785,audio_features,04ccQGJ1i8gL7JoeCPiJbv,spotify:track:04ccQGJ1i8gL7JoeCPiJbv,https://api.spotify.com/v1/tracks/04ccQGJ1i8gL7JoeCPiJbv,https://api.spotify.com/v1/audio-analysis/04ccQGJ1i8gL7JoeCPiJbv,203067,4
1994,22,Regulate,Warren G,0.08,0.062,0.858,0.8644,1.3,98.21,4.8,674.1,65,15,583,76,,0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,78.83,audio_features,7sOqd1dVmfU5mgqrUtlqc5,spotify:track:7sOqd1dVmfU5mgqrUtlqc5,https://api.spotify.com/v1/tracks/7sOqd1dVmfU5mgqrUtlqc5,https://api.spotify.com/v1/audio-analysis/7sOqd1dVmfU5mgqrUtlqc5,334000,4
1994,23,If You Go,Jon Secada,0.105,0.042,0.853,0.9492,0.9,99.23,4.4,411.3,21,24,344,51,,0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.542,128.93,audio_features,3oW6SWwGqiZSPTiAp7ZQoH,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,https://api.spotify.com/v1/tracks/3oW6SWwGqiZSPTiAp7ZQoH,https://api.spotify.com/v1/audio-analysis/3oW6SWwGqiZSPTiAp7ZQoH,241533,4
1994,24,Back and Forth,Aaliyah,0.056,0.013,0.932,0.9423,-0.7,114.12,5.2,463.5,16,25,449,52,pop,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.000378,0.0781,0.352,97.469,audio_features,4tgeQrPu5xkrnwErym2JsJ,spotify:track:4tgeQrPu5xkrnwErym2JsJ,https://api.spotify.com/v1/tracks/4tgeQrPu5xkrnwErym2JsJ,https://api.spotify.com/v1/audio-analysis/4tgeQrPu5xkrnwErym2JsJ,249840,4
1994,25,Now And Forever,Richard Marx,0.097,0.091,0.812,0.4137,1.3,98.21,4.8,166.5,15,5,139,19,pop,0.439,0.665,7,-7.671,1,0.0351,0.474,1.56E-05,0.26,0.328,168.707,audio_features,5taqvRgn1DdZ117p2DhPXQ,spotify:track:5taqvRgn1DdZ117p2DhPXQ,https://api.spotify.com/v1/tracks/5taqvRgn1DdZ117p2DhPXQ,https://api.spotify.com/v1/audio-analysis/5taqvRgn1DdZ117p2DhPXQ,223467,4
1994,26,When Can I See You,Babyface,0.011,0.056,0.933,-0.7786,-0.3,107.69,4.4,230.4,8,20,210,32,,0.725,0.64,5,-7.905,0,0.332,0.0281,0,0.099,0.915,166.028,audio_features,6glsMWIMIxQ4BedzLqGVi4,spotify:track:6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/tracks/6glsMWIMIxQ4BedzLqGVi4,https://api.spotify.com/v1/audio-analysis/6glsMWIMIxQ4BedzLqGVi4,240027,3
1994,27,Please Forgive Me,Bryan Adams,0.346,0.098,0.556,0.9983,2.5,89.75,4.8,488.7,18,17,385,50,rock,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97E-06,0.129,0.306,95.982,audio_features,3PbHle8KhJp6GuO1jLdEmQ,spotify:track:3PbHle8KhJp6GuO1jLdEmQ,https://api.spotify.com/v1/tracks/3PbHle8KhJp6GuO1jLdEmQ,https://api.spotify.com/v1/audio-analysis/3PbHle8KhJp6GuO1jLdEmQ,265907,4
1994,29,Shoop,Salt-N-Pepa,0.131,0.064,0.804,0.9909,1.3,98.21,4.8,767.7,74,30,646,82,,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05E-05,0.107,0.146,151.959,audio_features,24Gxm7Eh7tO83E26LG0CsY,spotify:track:24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/tracks/24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/audio-analysis/24Gxm7Eh7tO83E26LG0CsY,264600,4
1994,31,Shine,Collective Soul,0.241,0,0.759,0.9975,-0.7,108.7,4,299.7,3,45,276,50,,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4
1994,32,Said I Loved You...But I Lied,Michael Bolton,0.355,0.099,0.546,0.9989,1.3,98.21,4.8,324.9,9,20,275,37,"pop, rock",0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,audio_features,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,227387,4
1994,33,Return To Innocence,Enigma,0.267,0.088,0.645,0.963,1.7,91.78,4,126,7,5,99,17,electronic/dance,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,audio_features,5QpaGzWp0hwB5faV8dkbAz,spotify:track:5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz,208600,4
1994,34,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4
1994,34,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock",0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
1995,67,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,spotify:track:4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4
1995,67,All I Wanna Do,Sheryl Crow,0.167,0.035,0.798,0.9948,0.9,99.23,4.4,569.7,46,35,460,66,"country, folk, pop, rock",0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
1994,35,Mmm Mmm Mmm Mmm,Crash Test Dummies,0.031,0.049,0.921,-0.3749,-2.6,124.61,4.4,172.8,7,21,184,30,,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
