,year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
470,1992,73,Blowing Kisses In The Wind,Paula Abdul,0.229,0.112,0.66,0.988,0.5,100.24,4.0,274.5,18,27,225,41,pop,0.524,0.544,6,-9.059,0.0,0.0337,0.574,0.0,0.236,0.261,147.674,audio_features,1uhsVQi7IADIxZXN1xJnk5,spotify:track:1uhsVQi7IADIxZXN1xJnk5,https://api.spotify.com/v1/tracks/1uhsVQi7IADIxZXN1xJnk5,https://api.spotify.com/v1/audio-analysis/1uhsVQi7IADIxZXN1xJnk5,281840.0,4.0
471,1992,77,Missing You Now,Michael Bolton,0.063,0.201,0.736,-0.9911,1.3,98.21,4.800000000000001,356.4,22,16,305,42,"pop, rock",0.62,0.508,7,-11.621,1.0,0.0272,0.118,0.0,0.187,0.289,95.01,audio_features,7ho5FKdNqmmbCpXYcyDH8c,spotify:track:7ho5FKdNqmmbCpXYcyDH8c,https://api.spotify.com/v1/tracks/7ho5FKdNqmmbCpXYcyDH8c,https://api.spotify.com/v1/audio-analysis/7ho5FKdNqmmbCpXYcyDH8c,273307.0,4.0
472,1992,78,Back To The Hotel,N2Deep,0.086,0.071,0.842,0.7623,0.5,105.66,5.2,545.4,66,2,481,55,,0.69,0.38,9,-12.845,1.0,0.0609,0.000168,0.000533,0.136,0.305,201.697,audio_features,47ukoPgAExwBp64F2gQlv2,spotify:track:47ukoPgAExwBp64F2gQlv2,https://api.spotify.com/v1/tracks/47ukoPgAExwBp64F2gQlv2,https://api.spotify.com/v1/audio-analysis/47ukoPgAExwBp64F2gQlv2,304280.0,4.0
473,1992,81,Take This Heart,Richard Marx,0.069,0.08,0.851,0.0963,2.1,90.77,4.4,280.8,12,16,212,34,pop,0.601,0.7,0,-8.241,1.0,0.0262,0.00158,0.0014,0.0829,0.562,115.575,audio_features,7BJmdTL1vefkcA2weu0AMt,spotify:track:7BJmdTL1vefkcA2weu0AMt,https://api.spotify.com/v1/tracks/7BJmdTL1vefkcA2weu0AMt,https://api.spotify.com/v1/audio-analysis/7BJmdTL1vefkcA2weu0AMt,251267.0,4.0
474,1992,82,When I Look Into Your Eyes,Firehouse,0.195,0.0,0.805,0.9773,0.9,99.23,4.4,183.6,11,4,154,25,,0.396,0.612,6,-8.039,1.0,0.0277,0.00288,4.71e-05,0.233,0.241,146.759,audio_features,1yJWqYYDQge60nZKdLyiZU,spotify:track:1yJWqYYDQge60nZKdLyiZU,https://api.spotify.com/v1/tracks/1yJWqYYDQge60nZKdLyiZU,https://api.spotify.com/v1/audio-analysis/1yJWqYYDQge60nZKdLyiZU,239867.0,4.0
475,1992,83,I Wanna Love You,Jade,0.456,0.01,0.534,0.9994,1.7,91.78,4.0,345.6,17,32,262,44,,0.731,0.707,0,-9.79,0.0,0.0769,0.0596,0.00654,0.264,0.838,200.306,audio_features,2BDRHFw5170t2kRHD3uEMU,spotify:track:2BDRHFw5170t2kRHD3uEMU,https://api.spotify.com/v1/tracks/2BDRHFw5170t2kRHD3uEMU,https://api.spotify.com/v1/audio-analysis/2BDRHFw5170t2kRHD3uEMU,271400.0,4.0
476,1992,84,Uhh Ahh,Boyz II Men,0.149,0.027,0.823,0.9926,2.5,89.75,4.800000000000001,449.1,39,21,342,48,"pop, soul",0.722,0.661,2,-8.236,1.0,0.0844,0.151,0.0,0.233,0.643,126.007,audio_features,0MrD47wtvAu6igsy8vqUzN,spotify:track:0MrD47wtvAu6igsy8vqUzN,https://api.spotify.com/v1/tracks/0MrD47wtvAu6igsy8vqUzN,https://api.spotify.com/v1/audio-analysis/0MrD47wtvAu6igsy8vqUzN,228867.0,4.0
477,1992,85,Real Love,Mary J. Blige,0.392,0.01,0.598,0.9996,1.3,98.21,4.800000000000001,461.7,17,24,399,57,,0.769,0.781,0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02,audio_features,3XG801WWhqC753dekEBkMt,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973.0,4.0
478,1992,85,Real Love,Mary J. Blige,0.392,0.01,0.598,0.9996,1.3,98.21,4.800000000000001,461.7,17,24,399,57,,0.769,0.781,0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02,audio_features,3XG801WWhqC753dekEBkMt,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973.0,4.0
479,1993,58,Real Love,Mary J. Blige,0.392,0.01,0.598,0.9996,1.3,98.21,4.800000000000001,461.7,17,24,399,57,,0.769,0.781,0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02,audio_features,3XG801WWhqC753dekEBkMt,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973.0,4.0
480,1993,58,Real Love,Mary J. Blige,0.392,0.01,0.598,0.9996,1.3,98.21,4.800000000000001,461.7,17,24,399,57,,0.769,0.781,0,-5.472,1.0,0.0797,0.119,0.000371,0.0506,0.826,95.02,audio_features,3XG801WWhqC753dekEBkMt,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973.0,4.0
481,1992,86,Justified And Ancient,KLF,0.245,0.065,0.69,0.9944,1.3,98.21,4.800000000000001,313.2,10,34,258,36,"electronic/dance, pop",0.628,0.953,10,-4.989,0.0,0.0626,0.00276,0.0132,0.427,0.515,111.134,audio_features,7E81YAfHOaSlnevLjKMghT,spotify:track:7E81YAfHOaSlnevLjKMghT,https://api.spotify.com/v1/tracks/7E81YAfHOaSlnevLjKMghT,https://api.spotify.com/v1/audio-analysis/7E81YAfHOaSlnevLjKMghT,228372.0,4.0
482,1992,92,Keep Coming Back,Richard Marx,0.09,0.115,0.795,-0.6896,0.5,105.66,5.2,237.6,16,10,210,25,pop,0.72,0.478,9,-11.074,1.0,0.0239,0.115,2.27e-05,0.104,0.672,97.073,audio_features,0GMFC1osUTm2qKycgHdwWD,spotify:track:0GMFC1osUTm2qKycgHdwWD,https://api.spotify.com/v1/tracks/0GMFC1osUTm2qKycgHdwWD,https://api.spotify.com/v1/audio-analysis/0GMFC1osUTm2qKycgHdwWD,409360.0,4.0
483,1992,93,Free Your Mind,En Vogue,0.141,0.076,0.783,0.9763,0.1,106.67,4.800000000000001,386.1,21,34,337,44,,0.765,0.831,7,-6.522,1.0,0.0565,0.0894,0.0,0.393,0.809,100.026,audio_features,2vG1yrWSMiL6egg6w4e9ma,spotify:track:2vG1yrWSMiL6egg6w4e9ma,https://api.spotify.com/v1/tracks/2vG1yrWSMiL6egg6w4e9ma,https://api.spotify.com/v1/audio-analysis/2vG1yrWSMiL6egg6w4e9ma,293106.0,4.0
484,1992,95,Just Take My Heart,Mr. Big,0.093,0.052,0.856,0.9128,1.7,97.2,5.2,220.5,16,10,177,22,,0.508,0.282,0,-13.072,1.0,0.04,0.496,0.0,0.116,0.18,169.647,audio_features,2hngAqZosbB3oYHYzsbtM9,spotify:track:2hngAqZosbB3oYHYzsbtM9,https://api.spotify.com/v1/tracks/2hngAqZosbB3oYHYzsbtM9,https://api.spotify.com/v1/audio-analysis/2hngAqZosbB3oYHYzsbtM9,263840.0,4.0
485,1992,96,I Will Remember You,Amy Grant,0.183,0.029,0.788,0.9843,0.5,100.24,4.0,213.3,17,10,172,29,,0.513,0.658,0,-6.432,1.0,0.0277,0.0329,9.3e-05,0.0805,0.336,177.625,audio_features,76crWZqaiFzlTPGzNtT4w1,spotify:track:76crWZqaiFzlTPGzNtT4w1,https://api.spotify.com/v1/tracks/76crWZqaiFzlTPGzNtT4w1,https://api.spotify.com/v1/audio-analysis/76crWZqaiFzlTPGzNtT4w1,300560.0,4.0
486,1992,97,We Got A Love Thang,CeCe Peniston,0.352,0.071,0.577,0.9992,0.5,105.66,5.2,381.6,12,33,347,41,"electronic/dance, pop",0.669,0.644,0,-10.47,1.0,0.0302,0.000172,0.00585,0.356,0.764,120.012,audio_features,1Z1BvDuDYOaQaQtoeCDSuA,spotify:track:1Z1BvDuDYOaQaQtoeCDSuA,https://api.spotify.com/v1/tracks/1Z1BvDuDYOaQaQtoeCDSuA,https://api.spotify.com/v1/audio-analysis/1Z1BvDuDYOaQaQtoeCDSuA,328800.0,4.0
487,1992,99,They Want EFX,Das EFX,0.085,0.058,0.857,0.5087,2.9,88.74,5.2,814.5,107,15,610,72,,0.755,0.459,5,-12.84,0.0,0.358,0.115,0.0,0.0851,0.597,98.454,audio_features,3HCzj965m8Fz2E8wZkir6q,spotify:track:3HCzj965m8Fz2E8wZkir6q,https://api.spotify.com/v1/tracks/3HCzj965m8Fz2E8wZkir6q,https://api.spotify.com/v1/audio-analysis/3HCzj965m8Fz2E8wZkir6q,221400.0,4.0
488,1993,1,I Will Always Love You,Whitney Houston,0.545,0.006,0.449,0.9993,0.9,99.23,4.4,176.4,6,10,150,24,pop,0.332,0.214,4,-12.518,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093.0,4.0
489,1993,6,Weak,SWV,0.175,0.154,0.672,0.972,0.5,105.66,5.2,547.2,21,42,485,60,,0.693,0.533,2,-10.954,0.0,0.0402,0.107,0.0,0.0695,0.568,127.661,audio_features,71EHOyEOhNx1SzTebRRyng,spotify:track:71EHOyEOhNx1SzTebRRyng,https://api.spotify.com/v1/tracks/71EHOyEOhNx1SzTebRRyng,https://api.spotify.com/v1/audio-analysis/71EHOyEOhNx1SzTebRRyng,291907.0,4.0
490,1993,7,If I Ever Fall In Love,Shai,0.318,0.012,0.671,0.9979,1.3,98.21,4.800000000000001,314.1,24,14,255,32,,0.402,0.205,6,-11.232,1.0,0.038,0.758,0.0,0.147,0.42,143.994,audio_features,1jCsCYgzQQHk3bDJDuFbNi,spotify:track:1jCsCYgzQQHk3bDJDuFbNi,https://api.spotify.com/v1/tracks/1jCsCYgzQQHk3bDJDuFbNi,https://api.spotify.com/v1/audio-analysis/1jCsCYgzQQHk3bDJDuFbNi,189027.0,4.0
491,1993,8,Dreamlover,Mariah Carey,0.157,0.091,0.752,0.9626,2.1,90.77,4.4,432.0,24,32,322,50,"pop, hip-hop/rnb",0.701,0.705,5,-6.18,1.0,0.0357,0.18,0.0,0.141,0.71,100.669,audio_features,6HcQZfMrw3KwGyzrKw1Pjy,spotify:track:6HcQZfMrw3KwGyzrKw1Pjy,https://api.spotify.com/v1/tracks/6HcQZfMrw3KwGyzrKw1Pjy,https://api.spotify.com/v1/audio-analysis/6HcQZfMrw3KwGyzrKw1Pjy,232960.0,4.0
492,1993,9,Rump Shaker,Wreckx-N-Effect,0.056,0.126,0.818,-0.9887,1.3,98.21,4.800000000000001,1048.5,60,90,849,119,,0.888,0.822,5,-6.843,0.0,0.219,0.0025,0.0197,0.303,0.233,102.753,audio_features,4dY4JVC0Q9CwpeZ6JAclIc,spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,https://api.spotify.com/v1/tracks/4dY4JVC0Q9CwpeZ6JAclIc,https://api.spotify.com/v1/audio-analysis/4dY4JVC0Q9CwpeZ6JAclIc,312360.0,4.0
493,1993,10,Informer,Snow,0.061,0.125,0.814,-0.9956,2.1,96.18,5.6000000000000005,1033.2,62,80,869,96,reggae,0.763,0.742,6,-10.975,0.0,0.188,0.0984,0.0,0.38,0.483,98.145,audio_features,2LjiPAQOVazT8sRyXL3XRs,spotify:track:2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/tracks/2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/audio-analysis/2LjiPAQOVazT8sRyXL3XRs,268910.0,4.0
494,1993,12,In The Still Of The Nite,Boyz II Men,0.209,0.0,0.791,0.9884,0.9,99.23,4.4,185.4,9,20,158,26,"pop, soul",0.537,0.184,9,-15.886,1.0,0.0381,0.792,0.0,0.126,0.217,77.817,audio_features,2tbSiDmrerPi24rEIBwtkh,spotify:track:2tbSiDmrerPi24rEIBwtkh,https://api.spotify.com/v1/tracks/2tbSiDmrerPi24rEIBwtkh,https://api.spotify.com/v1/audio-analysis/2tbSiDmrerPi24rEIBwtkh,169840.0,4.0
495,1993,15,Lately,Jodeci,0.197,0.077,0.726,0.9815,0.9,99.23,4.4,342.0,35,33,277,41,,0.377,0.315,1,-12.641,1.0,0.0619,0.631,0.0,0.946,0.27,126.168,audio_features,5hIljtQ1fRvDRc1aHdhwWK,spotify:track:5hIljtQ1fRvDRc1aHdhwWK,https://api.spotify.com/v1/tracks/5hIljtQ1fRvDRc1aHdhwWK,https://api.spotify.com/v1/audio-analysis/5hIljtQ1fRvDRc1aHdhwWK,373627.0,4.0
496,1993,17,Show Me Love,Robin S.,0.297,0.037,0.666,0.999,0.5,100.24,4.0,502.2,24,44,403,69,,0.811,0.833,5,-4.259,1.0,0.153,0.014,2.06e-05,0.0769,0.567,120.258,audio_features,4t0UsYzmmmZRMTWn77jiGF,spotify:track:4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/tracks/4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/audio-analysis/4t0UsYzmmmZRMTWn77jiGF,252107.0,4.0
497,1993,18,A Whole New World,Peabo Bryson,0.114,0.033,0.854,0.9638,1.7,91.78,4.0,345.6,30,22,268,51,soul,0.516,0.32,2,-10.487,1.0,0.0303,0.627,0.0,0.144,0.131,107.894,audio_features,4tS8xQfyPGc7f4lJ1JP6BX,spotify:track:4tS8xQfyPGc7f4lJ1JP6BX,https://api.spotify.com/v1/tracks/4tS8xQfyPGc7f4lJ1JP6BX,https://api.spotify.com/v1/audio-analysis/4tS8xQfyPGc7f4lJ1JP6BX,243493.0,4.0
498,1993,19,If,Janet Jackson,0.083,0.011,0.906,0.9864,-0.3,107.69,4.4,588.6,24,53,549,84,"electronic/dance, pop",0.653,0.976,11,-5.173,0.0,0.0797,0.0374,0.00173,0.561,0.447,105.575,audio_features,0t414ewhjcIiuPVF3QECz2,spotify:track:0t414ewhjcIiuPVF3QECz2,https://api.spotify.com/v1/tracks/0t414ewhjcIiuPVF3QECz2,https://api.spotify.com/v1/audio-analysis/0t414ewhjcIiuPVF3QECz2,271640.0,4.0
499,1993,22,Runaway Train,Soul Asylum,0.111,0.063,0.826,0.8508,2.1,90.77,4.4,370.8,27,17,283,43,,0.613,0.72,0,-7.957,1.0,0.0425,0.0132,0.0,0.104,0.561,117.341,audio_features,3TW48DvQ7ChwY1Yy1tkMaP,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/tracks/3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/audio-analysis/3TW48DvQ7ChwY1Yy1tkMaP,265867.0,4.0
500,1993,26,The River Of Dreams,Billy Joel,0.059,0.069,0.872,-0.1904,0.9,99.23,4.4,359.1,22,20,299,47,"classical/soundtrack, pop, rock",0.631,0.749,7,-8.15,1.0,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,audio_features,30qVCFYKBtAENjTIBA8FPZ,spotify:track:30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/tracks/30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/audio-analysis/30qVCFYKBtAENjTIBA8FPZ,247627.0,4.0
501,1993,28,Two Princes,Spin Doctors,0.144,0.003,0.853,0.9965,-0.3,107.69,4.4,588.6,20,51,522,85,,0.543,0.912,7,-10.71,1.0,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,audio_features,4ePP9So5xRzspjLFVVbj90,spotify:track:4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/tracks/4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/audio-analysis/4ePP9So5xRzspjLFVVbj90,256733.0,4.0
502,1993,30,I Have Nothing,Whitney Houston,0.121,0.018,0.861,0.9832,1.7,91.78,4.0,375.3,19,25,294,56,pop,0.541,0.401,0,-10.499,1.0,0.0365,0.576,0.0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160.0,3.0
503,1993,31,Mr. Wendal,Arrested Development,0.114,0.137,0.749,-0.8743,1.3,98.21,4.800000000000001,376.2,37,13,312,40,,0.884,0.37,8,-11.353,1.0,0.112,0.0188,0.00423,0.026,0.883,109.997,audio_features,5DOYik1z3Of1wAFfY3dYbC,spotify:track:5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/tracks/5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/audio-analysis/5DOYik1z3Of1wAFfY3dYbC,247507.0,4.0
504,1993,32,Have I Told You Lately,Rod Stewart,0.245,0.127,0.628,0.9883,0.9,99.23,4.4,300.6,13,26,243,36,"pop, rock",0.523,0.366,10,-14.069,1.0,0.0331,0.498,0.0,0.094,0.291,142.814,audio_features,6mIY6O7uNGgVqOoX70UAYh,spotify:track:6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/tracks/6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/audio-analysis/6mIY6O7uNGgVqOoX70UAYh,241507.0,4.0
505,1993,33,Saving Forever For You,Shanice,0.179,0.012,0.809,0.9917,4.1,74.86,4.0,315.0,30,23,217,43,"pop, hip-hop/rnb",0.655,0.545,9,-8.163,1.0,0.0342,0.494,0.0,0.0417,0.463,133.358,audio_features,6pVU9bk1Tvbqlq719vJooz,spotify:track:6pVU9bk1Tvbqlq719vJooz,https://api.spotify.com/v1/tracks/6pVU9bk1Tvbqlq719vJooz,https://api.spotify.com/v1/audio-analysis/6pVU9bk1Tvbqlq719vJooz,268733.0,4.0
506,1993,37,Slam,Onyx,0.022,0.157,0.821,-0.9981,1.7,97.2,5.2,761.4,88,22,631,76,,0.876,0.71,11,-12.908,1.0,0.347,0.0654,0.00312,0.918,0.724,98.305,audio_features,0W2mz7mvaBaEsC4rmoRNPn,spotify:track:0W2mz7mvaBaEsC4rmoRNPn,https://api.spotify.com/v1/tracks/0W2mz7mvaBaEsC4rmoRNPn,https://api.spotify.com/v1/audio-analysis/0W2mz7mvaBaEsC4rmoRNPn,218333.0,4.0
507,1993,38,Looking Through Patient Eyes,P.M. Dawn,0.181,0.129,0.689,0.9844,1.7,97.2,5.2,620.1,50,21,500,61,,0.786,0.372,8,-17.765,1.0,0.0536,0.19,5.9e-06,0.129,0.685,102.237,audio_features,5XT320MZDtmX9Qz4wq0tD8,spotify:track:5XT320MZDtmX9Qz4wq0tD8,https://api.spotify.com/v1/tracks/5XT320MZDtmX9Qz4wq0tD8,https://api.spotify.com/v1/audio-analysis/5XT320MZDtmX9Qz4wq0tD8,249667.0,4.0
508,1993,45,Hip Hop Hooray,Naughty By Nature,0.141,0.085,0.774,0.9892,0.9,99.23,4.4,724.5,75,20,584,90,,0.862,0.642,6,-13.652,0.0,0.101,0.102,0.0,0.272,0.765,99.2,audio_features,1SyQ6t9RdRBK0QUCS6a797,spotify:track:1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/tracks/1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/audio-analysis/1SyQ6t9RdRBK0QUCS6a797,267267.0,4.0
509,1993,46,Another Sad Love Song,Toni Braxton,0.138,0.235,0.627,-0.9874,0.5,100.24,4.0,459.9,29,37,392,73,pop,0.78,0.711,2,-7.429,1.0,0.0476,0.0142,3.75e-05,0.0366,0.859,96.067,audio_features,70iDnqYvxCPl3mPd3ddxgD,spotify:track:70iDnqYvxCPl3mPd3ddxgD,https://api.spotify.com/v1/tracks/70iDnqYvxCPl3mPd3ddxgD,https://api.spotify.com/v1/audio-analysis/70iDnqYvxCPl3mPd3ddxgD,301560.0,4.0
510,1993,47,Will You Be There,Michael Jackson,0.185,0.127,0.689,0.9663,0.9,99.23,4.4,415.8,36,20,354,52,"disco, pop, hip-hop/rnb, rock, soul",0.66,0.443,1,-10.199,1.0,0.0373,0.663,0.0182,0.114,0.416,82.984,audio_features,2rN2WzftSKZzDLFApWECWz,spotify:track:2rN2WzftSKZzDLFApWECWz,https://api.spotify.com/v1/tracks/2rN2WzftSKZzDLFApWECWz,https://api.spotify.com/v1/audio-analysis/2rN2WzftSKZzDLFApWECWz,352893.0,4.0
511,1993,49,Good Enough,Bobby Brown,0.067,0.092,0.841,-0.8936,1.3,98.21,4.800000000000001,584.1,29,32,497,69,"pop, hip-hop/rnb",0.651,0.743,2,-9.254,1.0,0.0364,0.00526,0.000341,0.0406,0.533,90.2,audio_features,3WFQ6pEp1BRXrDKQ825ze7,spotify:track:3WFQ6pEp1BRXrDKQ825ze7,https://api.spotify.com/v1/tracks/3WFQ6pEp1BRXrDKQ825ze7,https://api.spotify.com/v1/audio-analysis/3WFQ6pEp1BRXrDKQ825ze7,302093.0,4.0
512,1993,51,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop",0.798,0.625,11,-9.689,1.0,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,audio_features,6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,211213.0,4.0
513,1993,51,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop",0.798,0.625,11,-9.689,1.0,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,audio_features,6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,211213.0,4.0
514,1994,9,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop",0.798,0.625,11,-9.689,1.0,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,audio_features,6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,211213.0,4.0
515,1994,9,All That She Wants,Ace Of Base,0.037,0.02,0.942,0.6369,2.1,90.77,4.4,306.0,16,34,244,40,"electronic/dance, pop",0.798,0.625,11,-9.689,1.0,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,audio_features,6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/audio-analysis/6kWJvPfC4DgUpRsXKNa9z9,211213.0,4.0
516,1993,53,Dre Day,Dr. Dre,0.121,0.153,0.726,-0.9948,1.7,97.2,5.2,842.4,85,21,700,83,,0.587,0.858,6,-3.516,1.0,0.225,0.0419,0.0,0.322,0.527,93.855,audio_features,21NA5Zggba7pyACm25h6k4,spotify:track:21NA5Zggba7pyACm25h6k4,https://api.spotify.com/v1/tracks/21NA5Zggba7pyACm25h6k4,https://api.spotify.com/v1/audio-analysis/21NA5Zggba7pyACm25h6k4,291053.0,4.0
517,1993,54,One Last Cry,Brian McKnight,0.086,0.183,0.731,-0.9634,0.5,100.24,4.0,268.2,15,14,225,39,"pop, hip-hop/rnb, soul",0.356,0.125,6,-13.8,1.0,0.03,0.909,0.000316,0.131,0.105,109.771,audio_features,3l9OCOG3Vt6c2lxeMyGSIY,spotify:track:3l9OCOG3Vt6c2lxeMyGSIY,https://api.spotify.com/v1/tracks/3l9OCOG3Vt6c2lxeMyGSIY,https://api.spotify.com/v1/audio-analysis/3l9OCOG3Vt6c2lxeMyGSIY,295358.0,4.0
518,1993,56,I Get Around,2Pac,0.102,0.074,0.824,0.9602,0.9,104.64,5.6000000000000005,654.3,58,8,589,64,,0.846,0.416,10,-13.767,0.0,0.118,0.156,9.34e-06,0.238,0.645,96.188,audio_features,4voEoczU7Ijborps9XF1n3,spotify:track:4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3,259000.0,4.0
519,1993,57,Bed Of Roses,Bon Jovi,0.088,0.077,0.834,0.5976,0.1,106.67,4.800000000000001,468.0,39,22,416,53,rock,0.309,0.596,5,-5.599,1.0,0.0293,0.101,0.0,0.21,0.161,164.587,audio_features,1zng9uqqXoPkmU05nsAlsw,spotify:track:1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/tracks/1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/audio-analysis/1zng9uqqXoPkmU05nsAlsw,394400.0,3.0
520,1993,64,Hey Mr. D.J.,Zhane,0.116,0.004,0.879,0.9942,1.3,98.21,4.800000000000001,576.0,22,49,500,68,,0.865,0.557,2,-8.018,1.0,0.0612,0.0221,0.00353,0.0973,0.859,101.295,audio_features,6eB35pgMXdfhz5Z0WjwF1O,spotify:track:6eB35pgMXdfhz5Z0WjwF1O,https://api.spotify.com/v1/tracks/6eB35pgMXdfhz5Z0WjwF1O,https://api.spotify.com/v1/audio-analysis/6eB35pgMXdfhz5Z0WjwF1O,252400.0,4.0
521,1993,65,Insane In The Brain,Cypress Hill,0.052,0.249,0.699,-0.9981,1.7,91.78,4.0,612.9,46,54,471,88,"hip-hop/rnb, religious",0.897,0.611,11,-10.489,1.0,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267.0,4.0
522,1993,66,Deeper And Deeper,Madonna,0.228,0.039,0.733,0.9987,1.3,98.21,4.800000000000001,621.9,19,45,505,70,"electronic/dance, electronic/dance, pop",0.659,0.818,7,-7.09,0.0,0.0265,0.00601,0.299,0.336,0.39,119.943,audio_features,6KU8g98m1tcrUXRNjPQeOI,spotify:track:6KU8g98m1tcrUXRNjPQeOI,https://api.spotify.com/v1/tracks/6KU8g98m1tcrUXRNjPQeOI,https://api.spotify.com/v1/audio-analysis/6KU8g98m1tcrUXRNjPQeOI,333467.0,4.0
